SYMBOL,EXCHANGE,SERIES,ISIN,DATE,CMP,OPEN,HIGH,LOW,PREV_CLOSE,CHANGE_PCT,VWAP,VOLUME,TURNOVER,AVG_VOL_20D,VOL_SPIKE_RATIO,DELIV_PER,EMA_50,EMA_200,DIST_FROM_EMA50_PCT,DIST_FROM_EMA200_PCT,EMA_GOLDEN_CROSS,RSI_14,HIGH_52W,LOW_52W,DIST_FROM_52W_HIGH_PCT,DIST_FROM_52W_LOW_PCT,DAYS_OF_HISTORY,RETURN_1D_PCT,RETURN_1W_PCT,RETURN_1M_PCT,RETURN_3M_PCT,RETURN_6M_PCT,RETURN_1Y_PCT,IS_SME
CAPINVIT,NSE,BL,INE0Z8Z23013,2025-12-24,72.6,72.6,72.6,72.6,73.05,-0.62,72.6,3457814,251037296.4,3458907.0,1.0,,73.03,73.05,-0.59,-0.61,False,,73.05,72.6,-0.62,0.0,2,-0.62,,,,,,False
CAPITALSFB,NSE,EQ,INE646H01017,2026-07-22,300.7,305.05,305.05,297.1,305.05,-1.43,299.94,48156,14443973.8,72174.0,0.67,,284.89,276.24,5.55,8.85,True,59.75,305.25,218.9,-1.49,37.37,215,-1.43,1.38,6.35,17.1,14.12,,False
CAPLIPOINT,NSE,EQ,INE475E01026,2026-07-22,2480.6,2600.0,2608.0,2460.0,2608.0,-4.88,2504.26,193914,485610320.7,133206.0,1.46,,2354.19,2059.14,5.37,20.47,True,48.06,2671.5,1504.8,-7.15,64.85,215,-4.88,-6.33,-2.24,41.85,36.89,,False
CAPTRU-RE1,NSE,BE,INE707C20026,2025-11-07,4.42,4.25,5.68,4.06,5.37,-17.69,4.76,146774,698413.45,95005.0,1.54,,7.81,8.56,-43.39,-48.36,False,,8.87,4.42,-50.17,0.0,13,-17.69,-40.83,,,,,False
CAPTRUST,NSE,EQ,INE707C01018,2026-07-22,15.4,15.35,15.4,15.0,14.67,4.98,15.38,47542,731024.87,25925.0,1.83,,13.2,18.1,16.65,-14.9,False,72.75,44.94,11.0,-65.73,40.0,215,4.98,21.93,21.07,12.24,20.03,,False
CARBORUNIV,NSE,EQ,INE120A01034,2026-07-22,1068.9,1082.0,1095.2,1058.0,1084.2,-1.41,1079.49,89071,96151010.6,159873.0,0.56,,1069.28,963.35,-0.04,10.96,True,44.62,1241.7,748.35,-13.92,42.83,215,-1.41,-1.19,-11.76,14.54,31.9,,False
CARERATING,NSE,EQ,INE752H01013,2026-07-22,1674.5,1680.0,1680.0,1634.0,1670.9,0.22,1660.38,36794,61092156.9,30177.0,1.22,,1652.56,1617.73,1.33,3.51,True,53.26,1800.4,1412.5,-6.99,18.55,215,0.22,0.5,-2.88,3.36,3.45,,False
CARRARO,NSE,EQ,INE0V7W01012,2026-07-22,544.3,559.8,559.8,537.9,554.9,-1.91,543.39,88727,48213525.7,202188.0,0.44,,549.36,521.83,-0.92,4.31,True,46.41,608.5,423.1,-10.55,28.65,215,-1.91,-3.4,-6.38,-5.12,3.21,,False
CARTRADE,NSE,EQ,INE290S01011,2026-07-22,2809.7,2731.0,2825.0,2730.0,2726.0,3.07,2793.44,303522,847871052.0,656454.0,0.46,,2451.58,2326.05,14.61,20.79,True,61.18,3268.0,1623.4,-14.02,73.08,215,3.07,0.05,9.27,58.94,0.33,,False
CARYSIL,NSE,EQ,INE482D01024,2026-07-22,1150.8,1175.0,1175.0,1145.0,1170.1,-1.65,1154.75,36821,42518866.2,131672.0,0.28,,1114.59,990.14,3.25,16.23,True,48.85,1237.8,737.05,-7.03,56.14,215,-1.65,-4.51,-3.38,29.67,44.85,,False
CASHIETF,NSE,EQ,INF109K1A021,2026-07-22,1071.88,1071.66,1071.9,1071.66,1071.74,0.01,1071.89,127320,136473141.51,278783.0,0.46,,1066.79,1053.42,0.48,1.75,True,100.0,1071.88,1027.04,0.0,4.37,215,0.01,0.1,0.41,1.25,2.55,,False
CASTROLIND,NSE,EQ,INE172A01027,2026-07-22,185.78,185.05,186.35,184.6,184.78,0.54,185.27,1498978,277721551.75,1193417.0,1.26,,184.11,186.99,0.91,-0.65,False,60.64,205.01,173.52,-9.38,7.07,215,0.54,1.07,-0.27,1.85,-0.9,,False
CBAZAAR,NSE,ST,INE518X01015,2026-07-21,6.55,6.45,6.55,6.25,6.45,1.55,6.39,40000,255600.0,40000.0,1.0,,5.13,4.43,27.8,47.99,True,83.21,6.55,3.2,0.0,104.69,158,1.55,5.65,57.83,42.39,72.37,,True
CCAVENUE,NSE,EQ,INE483S01020,2026-07-22,16.74,17.04,17.06,16.61,17.04,-1.76,16.79,7798854,130904154.68,25658775.0,0.3,,15.89,16.15,5.37,3.64,False,52.91,19.28,13.15,-13.17,27.3,114,-1.76,-5.8,11.6,13.34,,,False
CCCL,NSE,EQ,INE429I01024,2026-07-22,16.01,16.41,16.41,15.9,16.55,-3.26,16.08,182129,2928362.62,718871.0,0.25,,16.07,17.27,-0.36,-7.27,False,48.2,27.34,12.85,-41.44,24.59,215,-3.26,-5.77,9.51,-10.26,-6.65,,False
CCHHL,NSE,EQ,INE652F01027,2026-07-22,12.74,12.67,12.79,12.42,12.61,1.03,12.71,9915,126059.35,25006.0,0.4,,12.96,14.19,-1.67,-10.22,False,48.15,18.17,10.58,-29.88,20.42,215,1.03,-2.82,1.51,-13.74,-9.65,,False
CCL,NSE,EQ,INE421D01022,2026-07-22,1203.2,1204.3,1213.7,1196.1,1205.2,-0.17,1205.22,81454,98169878.0,181204.0,0.45,,1156.35,1057.85,4.05,13.74,True,57.24,1229.7,829.25,-2.15,45.09,215,-0.17,-1.62,4.74,8.09,24.41,,False
CDSL,NSE,EQ,INE736A01011,2026-07-22,1339.7,1363.7,1364.9,1331.0,1364.9,-1.85,1340.25,1408948,1888338684.9,1969798.0,0.72,,1322.99,1360.24,1.26,-1.51,False,47.94,1655.3,1119.4,-19.07,19.68,215,-1.85,-6.97,-2.34,-1.68,-5.65,,False
CEATLTD,NSE,EQ,INE482A01020,2026-07-22,3345.5,3409.1,3423.9,3337.1,3408.0,-1.83,3361.49,117402,394645249.7,254440.0,0.46,,3531.56,3543.89,-5.27,-5.6,False,38.1,4302.7,3106.1,-22.25,7.71,215,-1.83,-11.71,-4.7,-11.97,-13.15,,False
CEDAAR,NSE,ST,INE11J101017,2026-07-22,17.85,19.55,19.55,17.8,18.65,-4.29,18.18,11000,199950.0,21400.0,0.51,,22.8,46.94,-21.7,-61.97,False,27.84,115.0,17.85,-84.48,0.0,208,-4.29,-10.75,-12.71,-33.27,-70.05,,True
CEIGALL,NSE,EQ,INE0AG901020,2026-07-22,339.1,345.0,345.05,335.0,342.05,-0.86,338.82,245520,83186702.1,497788.0,0.49,,354.51,312.19,-4.35,8.62,True,36.68,395.95,226.39,-14.36,49.79,215,-0.86,-6.21,-9.73,5.15,22.86,,False
CEINSYS,NSE,EQ,INE016Q01014,2026-07-22,869.75,884.05,891.6,864.1,884.05,-1.62,872.64,29753,25963715.0,47867.0,0.62,,936.6,980.6,-7.14,-11.3,False,34.27,1229.2,859.85,-29.24,1.15,102,-1.62,-4.84,-6.2,-24.91,,,False
CELEBRITY,NSE,EQ,INE185H01016,2026-07-22,7.14,7.08,8.48,6.9,7.11,0.42,7.39,146435,1082306.24,26448.0,5.54,,7.56,8.56,-5.53,-16.61,False,38.93,12.53,5.81,-43.02,22.89,215,0.42,-0.7,-11.63,-9.73,-7.75,,False
CELLECOR,NSE,ST,INE0OMO01025,2026-07-22,35.0,35.25,35.85,35.0,35.8,-2.23,35.31,57000,2012400.0,172500.0,0.33,,36.48,33.63,-4.06,4.07,True,40.58,43.25,22.85,-19.08,53.17,215,-2.23,-6.54,-1.96,9.38,28.21,,True
CELLO,NSE,EQ,INE0LMW01024,2026-07-22,349.15,361.0,361.95,347.55,360.85,-3.24,352.18,375996,132416852.95,294847.0,1.28,,380.38,456.58,-8.21,-23.53,False,33.02,660.6,349.15,-47.15,0.0,215,-3.24,-4.0,-10.29,-18.28,-30.68,,False
CELLPOINT,NSE,SM,INE0O0001013,2026-07-22,18.45,18.6,18.6,18.2,18.05,2.22,18.32,48000,879180.0,8100.0,5.93,,15.86,16.55,16.36,11.47,False,63.7,19.15,12.0,-3.66,53.75,182,2.22,16.77,17.14,35.66,6.03,,True
CEMPRO,NSE,EQ,INE686A01026,2026-07-22,1596.6,1620.1,1639.0,1557.7,1639.6,-2.62,1576.64,732933,1155569248.7,674121.0,1.09,,1271.33,934.12,25.59,70.92,True,73.07,1639.6,509.7,-2.62,213.24,207,-2.62,-0.3,25.4,147.48,133.05,,False
CENTENKA,NSE,EQ,INE485A01015,2026-07-22,558.65,544.35,565.0,532.5,544.35,2.63,548.02,71019,38920106.3,127485.0,0.56,,507.89,474.52,9.99,17.73,True,64.89,558.65,372.55,0.0,49.95,215,2.63,1.6,2.62,27.59,29.69,,False
CENTEXT,NSE,EQ,INE281A01026,2026-07-22,18.89,18.82,19.1,18.66,18.91,-0.11,18.85,52249,984819.87,73063.0,0.72,,19.55,21.01,-3.37,-10.11,False,45.2,33.95,16.52,-44.36,14.35,215,-0.11,-0.37,-6.72,-9.1,-13.31,,False
CENTRALBK,NSE,EQ,INE483A01010,2026-07-22,31.18,32.0,32.05,31.09,32.02,-2.62,31.4,10035685,315091365.29,13068287.0,0.77,,32.66,34.75,-4.53,-10.26,False,41.8,40.44,29.62,-22.9,5.27,215,-2.62,-4.71,-5.6,-14.08,-17.32,,False
CENTRUM,NSE,EQ,INE660C01027,2026-07-22,23.2,23.93,23.93,23.03,23.83,-2.64,23.31,160747,3746712.84,1824416.0,0.09,,23.79,26.82,-2.5,-13.5,False,45.53,37.61,20.38,-38.31,13.84,215,-2.64,-5.11,-4.49,-8.34,-15.73,,False
CENTUM,NSE,EQ,INE320B01020,2026-07-22,3610.3,3740.0,3740.0,3580.0,3712.5,-2.75,3652.19,44569,162774343.9,36845.0,1.21,,3461.51,2997.66,4.3,20.44,True,50.65,3784.0,2092.6,-4.59,72.53,215,-2.75,-1.16,-2.51,28.17,54.91,,False
CENTURYPLY,NSE,EQ,INE348B01021,2026-07-22,782.95,792.85,793.55,781.0,792.85,-1.25,786.59,15849,12466686.55,47434.0,0.33,,768.37,768.9,1.9,1.83,False,54.25,844.0,645.75,-7.23,21.25,215,-1.25,-1.59,3.39,1.66,2.29,,False
CERA,NSE,EQ,INE739E01017,2026-07-22,6105.5,6240.0,6249.5,6085.5,6231.0,-2.01,6144.44,4735,29093915.5,9664.0,0.49,,6017.66,5706.96,1.46,6.98,True,46.68,6661.5,4524.3,-8.35,34.95,215,-2.01,-0.02,-8.35,15.3,20.32,,False
CEREBRAINT,NSE,BZ,INE345B01019,2026-07-22,3.05,3.1,3.12,2.96,3.06,-0.33,3.01,71966,216863.67,97330.0,0.74,,3.51,4.96,-13.12,-38.56,False,36.96,9.85,3.01,-69.04,1.33,215,-0.33,-1.61,-19.53,-37.11,-54.34,,False
CESC,NSE,EQ,INE486A01021,2026-07-22,164.44,164.95,166.76,164.0,165.06,-0.38,164.72,446044,73471749.82,1313720.0,0.34,,169.1,166.15,-2.76,-1.03,True,44.1,198.72,140.43,-17.25,17.1,215,-0.38,0.55,-5.61,-8.06,2.71,,False
CEWATER,NSE,EQ,INE037Z01029,2026-07-22,300.3,308.7,309.0,298.0,308.7,-2.72,301.89,74271,22421464.75,252087.0,0.29,,313.18,362.24,-4.11,-17.1,False,43.15,530.9,241.25,-43.44,24.48,215,-2.72,-5.99,-16.05,-6.45,-29.22,,False
CGCL,NSE,EQ,INE180C01042,2026-07-22,244.0,248.71,250.49,241.73,249.64,-2.26,244.26,2253336,550399811.56,5750412.0,0.39,,222.6,196.3,9.61,24.3,True,58.65,258.89,151.97,-5.75,60.56,215,-2.26,-5.5,12.91,33.07,35.36,,False
CGPOWER,NSE,EQ,INE067A01029,2026-07-22,912.85,918.0,930.8,910.0,914.85,-0.22,918.21,2122173,1948609775.5,5198930.0,0.41,,896.57,794.41,1.82,14.91,True,48.68,976.5,530.65,-6.52,72.02,215,-0.22,-1.75,-5.16,13.36,56.95,,False
CGRAPHICS,NSE,SM,INE0R7401011,2026-07-22,130.2,133.0,134.8,128.5,133.15,-2.22,130.73,24000,3137520.0,36680.0,0.65,,143.7,169.24,-9.4,-23.07,False,35.43,242.1,130.1,-46.22,0.08,215,-2.22,-4.51,-10.7,-26.42,-25.47,,True
CHALET,NSE,EQ,INE427F01016,2026-07-22,822.45,833.65,837.7,820.0,839.95,-2.08,825.44,46365,38271585.4,117892.0,0.39,,810.5,843.47,1.47,-2.49,False,49.24,1064.6,702.3,-22.75,17.11,215,-2.08,-4.42,-0.19,2.38,-5.95,,False
CHAMBLFERT,NSE,EQ,INE085A01013,2026-07-22,435.75,439.25,441.55,434.6,439.25,-0.8,436.39,241623,105442701.0,428946.0,0.56,,459.55,468.84,-5.18,-7.06,False,32.96,554.2,412.25,-21.37,5.7,215,-0.8,-3.97,-10.56,-3.47,-1.65,,False
CHAMUNDA,NSE,SM,INE11HG01018,2026-07-22,44.15,43.0,44.45,43.0,43.8,0.8,43.78,9000,394050.0,13200.0,0.68,,43.43,45.59,1.66,-3.16,False,52.97,56.5,38.65,-21.86,14.23,203,0.8,-1.34,7.81,7.29,-14.85,,True
CHANDAN,NSE,SM,INE0B2N01016,2026-07-22,233.7,240.0,241.5,232.3,242.95,-3.81,235.76,24800,5846840.0,66680.0,0.37,,242.61,254.29,-3.67,-8.1,False,45.66,347.2,206.6,-32.69,13.12,215,-3.81,-4.88,6.42,-11.38,-21.31,,True
CHAVDA,NSE,SM,INE0PT101017,2026-07-22,122.2,124.75,127.4,121.55,124.65,-1.97,123.52,52000,6423250.0,71050.0,0.73,,98.01,102.02,24.68,19.78,False,76.34,131.6,81.3,-7.14,50.31,213,-1.97,17.44,36.08,17.16,4.0,,True
CHEMBOND,NSE,BE,INE995D01025,2026-07-22,178.31,178.3,181.0,177.1,183.0,-2.56,178.64,1094,195436.73,4758.0,0.23,,174.23,165.07,2.34,8.02,True,49.22,202.56,106.72,-11.97,67.08,215,-2.56,-1.17,-1.17,20.07,12.32,,False
CHEMBONDCH,NSE,BE,INE0TGX01019,2026-07-22,257.68,250.21,260.0,241.55,250.21,2.99,251.69,9416,2369921.75,18574.0,0.51,,213.54,179.48,20.67,43.57,True,63.09,267.2,106.24,-3.56,142.55,215,2.99,-1.85,20.16,61.52,78.03,,False
CHEMCON,NSE,BE,INE03YM01018,2026-07-22,177.33,181.9,184.99,173.01,181.06,-2.06,178.04,13426,2390347.76,21107.0,0.64,,183.14,187.44,-3.17,-5.39,False,38.49,283.29,125.92,-37.4,40.83,215,-2.06,-3.34,-9.61,10.55,-3.96,,False
CHEMFAB,NSE,BE,INE783X01023,2026-07-22,365.0,373.1,373.25,350.0,364.05,0.26,358.47,3838,1375821.35,2434.0,1.58,,381.38,439.18,-4.29,-16.89,False,43.93,659.15,292.9,-44.63,24.62,215,0.26,0.81,-3.49,-9.69,-12.08,,False
CHEMICAL,NSE,EQ,INF174KA1XV0,2026-07-22,30.63,31.26,31.8,30.58,31.03,-1.29,30.76,676085,20798686.39,737318.0,0.92,,29.5,28.82,3.82,6.29,True,60.22,31.03,24.89,-1.29,23.06,165,-1.29,2.3,2.48,10.26,6.32,,False
CHEMPLASTS,NSE,EQ,INE488A01050,2026-07-22,196.61,196.6,198.89,195.0,195.67,0.48,196.3,131836,25879434.72,341021.0,0.39,,211.37,267.18,-6.98,-26.41,False,42.85,442.3,195.67,-55.55,0.48,215,0.48,0.41,-5.97,-20.66,-29.32,,False
CHENNPETRO,NSE,EQ,INE178A01016,2026-07-22,1307.8,1269.9,1315.0,1269.0,1258.1,3.95,1299.98,2966118,3855893771.0,1451922.0,2.04,,1130.87,985.94,15.65,32.65,True,66.92,1307.8,702.4,0.0,86.19,215,3.95,13.01,17.13,27.92,59.11,,False
CHETANA,NSE,ST,INE0U1T01012,2026-07-21,47.25,47.2,47.25,47.2,47.25,0.0,47.24,6400,302320.0,23440.0,0.27,,45.55,52.07,3.73,-9.26,False,52.97,76.35,30.95,-38.11,52.67,187,0.0,6.66,3.85,21.15,-13.93,,True
CHEVIOT,NSE,EQ,INE974B01016,2026-07-22,1140.3,1145.0,1145.0,1130.1,1144.2,-0.34,1138.39,1062,1208965.4,1504.0,0.71,,1120.46,1109.35,1.77,2.79,True,56.2,1358.6,904.4,-16.07,26.08,215,-0.34,0.9,1.04,2.19,12.17,,False
CHOICEGOLD,NSE,EQ,INF2KCX01012,2026-07-22,143.01,141.6,144.6,141.19,141.19,1.29,142.62,5397,769745.41,8494.0,0.64,,144.76,141.7,-1.21,0.92,True,50.97,171.79,120.96,-16.75,18.23,172,1.29,2.46,-1.76,-4.71,2.35,,False
CHOICEIN,NSE,EQ,INE102B01014,2026-07-22,809.2,816.0,816.8,805.0,816.9,-0.94,809.41,265096,214571334.9,1462573.0,0.18,,746.23,740.0,8.44,9.35,True,62.19,850.3,583.95,-4.83,38.57,215,-0.94,-1.03,11.25,11.48,-0.23,,False
CHOLAFIN,NSE,EQ,INE121A01024,2026-07-22,1728.0,1764.5,1770.4,1725.1,1758.8,-1.75,1736.62,923087,1603048985.7,1609363.0,0.57,,1695.97,1626.91,1.89,6.21,True,47.61,1853.4,1354.7,-6.77,27.56,215,-1.75,-4.21,0.54,8.73,1.58,,False
CHOLAHLDNG,NSE,EQ,INE149A01033,2026-07-22,1527.1,1553.8,1553.8,1514.0,1550.2,-1.49,1527.58,107860,164764615.7,142985.0,0.75,,1598.49,1664.55,-4.47,-8.26,False,35.99,2019.5,1350.9,-24.38,13.04,215,-1.49,-4.48,-3.9,-3.05,-16.11,,False
CIEINDIA,NSE,EQ,INE536H01010,2026-07-22,472.5,472.7,476.0,466.0,472.7,-0.04,471.33,223736,105454526.65,195019.0,1.15,,463.25,445.02,2.0,6.18,True,55.29,497.25,387.35,-4.98,21.98,215,-0.04,2.47,-0.24,-4.33,16.18,,False
CIFL,NSE,EQ,INE345H01024,2026-07-22,20.91,21.95,21.95,20.88,21.05,-0.67,21.05,12241,257640.36,127944.0,0.1,,23.93,28.32,-12.62,-26.18,False,28.04,38.53,20.74,-45.73,0.82,215,-0.67,-3.37,-17.84,-26.89,-36.81,,False
CIGNITITEC,NSE,EQ,INE675C01017,2026-05-14,1260.3,1286.0,1288.0,1222.1,1287.7,-2.13,1253.93,157398,197366065.3,148723.0,1.06,,1258.64,1446.9,0.13,-12.9,False,52.32,1910.0,1056.3,-34.02,19.31,168,-2.13,-1.48,4.06,-16.62,-26.04,,False
CINELINE,NSE,EQ,INE704H01022,2026-07-22,78.19,79.8,79.8,77.36,77.69,0.64,77.96,8434,657502.42,18257.0,0.46,,80.01,83.5,-2.28,-6.36,False,47.2,93.88,75.28,-16.71,3.87,215,0.64,2.18,-1.24,-11.41,-6.25,,False
CINEVISTA,NSE,EQ,INE039B01026,2026-07-22,15.46,15.05,15.64,15.05,15.0,3.07,15.38,17380,267350.98,43912.0,0.4,,15.65,16.02,-1.23,-3.51,False,47.87,21.46,13.11,-27.96,17.93,215,3.07,2.05,0.72,1.31,-8.52,,False
CIPLA,NSE,EQ,INE059A01026,2026-07-22,1415.1,1423.0,1423.0,1395.7,1432.5,-1.21,1410.15,1722239,2428622116.9,1330332.0,1.29,,1404.94,1410.53,0.72,0.32,False,47.02,1663.6,1192.4,-14.94,18.68,215,-1.21,-1.59,-0.04,14.82,-2.29,,False
CKKRETAIL,NSE,SM,INE0SMX01019,2026-07-22,130.05,136.0,136.0,130.05,130.0,0.04,132.57,4800,636320.0,24040.0,0.2,,137.89,153.13,-5.69,-15.07,False,38.21,265.25,115.85,-50.97,12.26,109,0.04,-0.84,-13.33,2.12,,,True
CLASSICEIL,NSE,ST,INE0UQ601012,2026-07-22,57.15,57.2,57.2,57.1,59.1,-3.3,57.16,8000,457280.0,38480.0,0.21,,51.4,60.74,11.18,-5.91,False,60.03,107.95,36.0,-47.06,58.75,206,-3.3,-6.39,27.0,12.06,-17.17,,True
CLAYCRAFT,NSE,SM,INE1QGM01024,2026-07-22,151.5,160.0,160.0,150.0,159.95,-5.28,153.35,63600,9753240.0,253770.0,0.25,,197.49,214.14,-23.29,-29.25,False,13.02,221.55,151.5,-31.62,0.0,20,-5.28,-12.91,,,,,True
CLCIND,NSE,BE,INE376C01038,2026-07-20,54.05,54.05,54.05,52.61,51.48,4.99,54.04,60610,3275270.64,6964.0,8.7,,26.08,14.55,107.26,271.5,True,100.0,54.05,8.96,0.0,503.24,37,4.99,27.54,177.89,,,,False
CLEAN,NSE,EQ,INE227W01023,2026-07-22,737.85,757.75,757.8,734.45,756.55,-2.47,740.16,156349,115722815.9,232876.0,0.67,,771.51,851.87,-4.36,-13.38,False,42.0,1195.7,656.4,-38.29,12.41,215,-2.47,-4.23,-10.14,-1.86,-13.74,,False
CLEANMAX,NSE,EQ,INE647U01026,2026-07-22,1370.8,1365.3,1409.9,1353.3,1365.3,0.4,1373.21,126160,173244090.9,200362.0,0.63,,1251.89,1048.72,9.5,30.71,True,57.75,1494.0,769.7,-8.25,78.1,95,0.4,8.32,-8.25,35.82,,,False
CLEDUCATE,NSE,BE,INE201M01029,2026-07-22,58.07,58.49,59.4,58.0,58.01,0.1,58.84,23945,1408956.16,32792.0,0.73,,53.31,64.71,8.92,-10.26,False,64.63,111.94,38.06,-48.12,52.57,215,0.1,0.12,17.31,15.01,-25.38,,False
CLSEL,NSE,EQ,INE419D01026,2026-07-22,281.85,279.45,282.65,272.85,278.9,1.06,278.42,42637,11871070.65,72580.0,0.59,,281.01,273.32,0.3,3.12,True,49.16,300.05,205.25,-6.07,37.32,215,1.06,0.86,-4.41,1.88,10.88,,False
CLSL,NSE,SM,INE00NH01017,2026-07-22,61.25,58.0,61.25,58.0,62.0,-1.21,59.72,12000,716600.0,44900.0,0.27,,48.54,50.25,26.19,21.88,False,73.89,62.0,41.0,-1.21,49.39,147,-1.21,15.68,42.44,27.6,11.57,,True
CMICABLES,NSE,BZ,INE981B01011,2026-07-20,2.98,2.8,2.99,2.76,2.9,2.76,2.9,7736,22399.78,15197.0,0.51,,3.62,3.57,-17.65,-16.45,True,34.05,5.74,2.9,-48.08,2.76,46,2.76,-1.0,-32.73,,,,False
CMNL,NSE,SM,INE06PV01010,2026-07-22,105.0,102.1,105.0,99.5,102.7,2.24,104.21,8250,859762.5,9112.0,0.91,,106.02,119.88,-0.96,-12.41,False,53.09,175.15,90.0,-40.05,16.67,203,2.24,6.06,8.19,-6.25,-15.29,,True
CMPDI,NSE,EQ,INE05HV01027,2026-07-22,259.21,266.0,269.75,258.1,264.71,-2.08,263.64,3913345,1031695566.8,4762021.0,0.82,,243.38,195.51,6.51,32.58,True,52.14,277.5,151.47,-6.59,71.13,77,-2.08,-2.03,2.45,40.08,,,False
CMRGREEN,NSE,EQ,INE00WV01027,2026-07-22,218.1,224.3,224.3,214.6,221.65,-1.6,217.51,553976,120495922.2,1985665.0,0.28,,235.96,239.96,-7.57,-9.11,False,41.68,258.95,216.4,-15.78,0.79,30,-1.6,-1.76,-15.07,,,,False
CMRSL,NSE,SM,INE075Z01011,2026-07-22,62.0,60.5,62.0,60.5,60.5,2.48,61.0,2400,146400.0,3880.0,0.62,,67.39,73.44,-8.0,-15.58,False,41.81,96.25,52.45,-35.58,18.21,139,2.48,-3.88,-2.59,-12.31,-33.3,,True
CMSINFO,NSE,EQ,INE925R01014,2026-07-22,272.9,277.0,279.7,269.75,275.0,-0.76,274.39,363174,99651614.05,648099.0,0.56,,285.75,320.54,-4.5,-14.86,False,44.33,426.5,257.9,-36.01,5.82,215,-0.76,1.04,-9.65,-12.76,-18.38,,False
CNL,NSE,EQ,INE985W01018,2026-07-22,909.55,948.75,948.75,902.0,948.75,-4.13,925.73,28220,26124045.4,331341.0,0.09,,765.04,707.3,18.89,28.59,True,67.31,948.75,528.15,-4.13,72.21,150,-4.13,0.62,21.88,47.31,29.16,,False
COALINDIA,NSE,EQ,INE522F01014,2026-07-22,428.4,431.3,431.7,427.35,431.25,-0.66,428.92,5625202,2412739245.5,5676736.0,0.99,,442.29,430.71,-3.14,-0.54,True,38.28,481.65,370.05,-11.06,15.77,215,-0.66,0.2,-4.59,-3.33,-0.12,,False
COASTCORP,NSE,EQ,INE377E01024,2026-07-22,50.76,53.29,53.29,50.4,52.03,-2.44,51.2,53364,2732258.91,107106.0,0.5,,51.66,47.23,-1.75,7.47,True,47.46,62.93,31.3,-19.34,62.17,215,-2.44,-3.28,-2.61,-5.69,16.53,,False
COCHINSHIP,NSE,EQ,INE704P01025,2026-07-22,1367.7,1405.0,1409.7,1363.0,1405.3,-2.68,1380.79,1267753,1750505956.7,1682708.0,0.75,,1462.57,1538.98,-6.49,-11.13,False,36.49,1926.9,1193.1,-29.02,14.63,215,-2.68,-3.08,-7.36,-12.15,-11.61,,False
COCKERILL,NSE,EQ,INE515A01019,2026-07-22,9026.0,9167.0,9194.5,8970.5,9182.0,-1.7,9038.64,3320,30008282.0,9375.0,0.35,,8320.22,6477.69,8.48,39.34,True,51.64,10290.5,5086.5,-12.29,77.45,65,-1.7,-4.4,-1.98,73.16,,,False
COFFEEDAY,NSE,BE,INE335K01011,2026-07-22,30.63,31.16,31.48,30.5,31.15,-1.67,30.88,301816,9319701.49,347810.0,0.87,,31.57,33.07,-2.98,-7.38,False,38.77,48.81,21.12,-37.25,45.03,215,-1.67,-3.8,-9.96,12.86,-7.94,,False
COFORGE,NSE,EQ,INE591G01025,2026-07-22,1471.4,1494.0,1496.3,1468.0,1494.0,-1.51,1478.06,1016082,1501825129.4,3112267.0,0.33,,1440.27,1476.63,2.16,-0.35,False,49.31,1977.9,1073.9,-25.61,37.01,215,-1.51,-4.03,-0.84,13.81,-13.88,,False
COHANCE,NSE,EQ,INE03QK01018,2026-07-22,438.1,445.0,445.4,433.1,445.65,-1.69,436.73,561762,245336338.35,870372.0,0.65,,432.98,507.05,1.18,-13.6,False,48.57,1019.8,279.9,-57.04,56.52,215,-1.69,0.77,8.11,21.29,-2.2,,False
COLPAL,NSE,EQ,INE259A01022,2026-07-22,2107.1,2085.1,2114.8,2065.3,2092.9,0.68,2094.24,248087,519552659.3,341046.0,0.73,,2052.5,2125.41,2.66,-0.86,False,58.63,2423.3,1788.7,-13.05,17.8,215,0.68,4.74,6.31,0.02,0.02,,False
COMFINTE,NSE,EQ,INE819A01049,2026-07-22,5.48,5.58,5.58,5.4,5.47,0.18,5.46,71625,391208.02,172049.0,0.42,,6.12,6.92,-10.38,-20.8,False,34.32,8.59,5.47,-36.2,0.18,65,0.18,-2.14,-8.21,-28.83,,,False
COMMITTED,NSE,ST,INE597Z01014,2026-07-21,343.0,343.0,343.0,343.0,328.6,4.38,343.0,1600,548800.0,10680.0,0.15,,297.36,257.52,15.35,33.19,True,65.15,343.0,182.35,0.0,88.1,160,4.38,1.48,33.41,38.36,48.52,,True
COMMOIETF,NSE,EQ,INF109KC19O8,2026-07-22,100.98,101.37,101.42,100.6,101.42,-0.43,100.97,93558,9446546.72,62131.0,1.51,,101.18,98.34,-0.19,2.69,True,50.66,107.19,89.21,-5.79,13.19,215,-0.43,1.0,-1.7,-2.07,4.78,,False
COMPINFO,NSE,BZ,INE070C01037,2026-07-22,1.15,1.09,1.16,1.09,1.13,1.77,1.11,13642,15164.42,17826.0,0.77,,1.26,1.45,-8.53,-20.45,False,37.44,2.35,0.91,-51.06,26.37,215,1.77,-4.17,-13.53,-10.85,-24.34,,False
COMPUSOFT,NSE,EQ,INE453B01029,2026-07-22,13.16,13.56,13.56,13.06,13.56,-2.95,13.22,17181,227203.54,22292.0,0.77,,13.44,14.92,-2.09,-11.81,False,46.88,20.1,12.17,-34.53,8.13,215,-2.95,1.7,-3.94,-7.84,-11.5,,False
